comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1232627263508821_1236719386432942,407422362695986_1232627263508821,1232627263508821_1232970933474454,[[STICKER]],রুবেল আপন রানা চাকরিজিবী,2017-10-22 09:39:26,1,1,0,0,0,0,0,0
1232627263508821_1236040046500876,407422362695986_1232627263508821,,Saima Akter Urme Munira Khan Mim mone pore kichu?? Amdr somoy ta? Joss ekta din chilo j? Are vulish nei toh? I mean kmne vulbi bol?! Oij dekh koto boro boro ****? 😝😝😝😝😝😝😝😝😝,Irin Akter,2017-10-21 11:58:36,2,0,0,0,2,0,0,0
1232627263508821_1236040776500803,407422362695986_1232627263508821,1232627263508821_1236040046500876,Hoo Mone na ase ...aita vulbo na jibono 😂😂,Saima Akter Urme,2017-10-21 11:59:45,1,0,1,0,0,0,0,0
1232627263508821_1236041706500710,407422362695986_1232627263508821,1232627263508821_1236040046500876,Ekdom!! Amdr jibone dekha best handwash day mama!! 😂😂,Irin Akter,2017-10-21 12:00:39,2,2,0,0,0,0,0,0
1232627263508821_1236041893167358,407422362695986_1232627263508821,1232627263508821_1236040046500876,Horeee 🐸🐸 mama,Saima Akter Urme,2017-10-21 12:01:02,1,0,0,0,1,0,0,0
1232627263508821_1234476439990570,407422362695986_1232627263508821,,Rahad see you were there ☺,Rejaul Haque Fahad,2017-10-19 11:34:06,2,2,0,0,0,0,0,0
1232627263508821_1234837399954474,407422362695986_1232627263508821,1232627263508821_1234476439990570,"Yeah I know 😃
ami 4 numbar ✋👀",Ziaul Haque Rahad,2017-10-19 23:45:39,2,1,1,0,0,0,0,0
1232627263508821_1233728686732012,407422362695986_1232627263508821,,pathshala preparatory school attend this record,Shakil Ahmed,2017-10-18 12:18:17,2,2,0,0,0,0,0,0
1232627263508821_1232760330162181,407422362695986_1232627263508821,,amra o silam [[PHOTO]],Sadat Ahammed Naeem,2017-10-17 07:33:42,15,13,1,0,0,0,1,0
1232627263508821_1232747303496817,407422362695986_1232627263508821,,[[PHOTO]],Zahid Shuvo,2017-10-17 07:12:09,14,12,2,0,0,0,0,0
1232627263508821_1233035526801328,407422362695986_1232627263508821,1232627263508821_1232747303496817,1st vaiya ta ki apni?,Nusrat Riya,2017-10-17 14:48:00,2,2,0,0,0,0,0,0
1232627263508821_1233287940109420,407422362695986_1232627263508821,1232627263508821_1232747303496817,yes....😉😉,Zahid Shuvo,2017-10-17 23:10:26,0,0,0,0,0,0,0,0
1232627263508821_1234970693274478,407422362695986_1232627263508821,,"Congratulations, very good effort which has been appreciated by many",MA Samad,2017-10-20 04:44:37,1,1,0,0,0,0,0,0
1232627263508821_164889070762269,407422362695986_1232627263508821,,I am part of this world record ...,Sma Sheikh Abdullah,2017-10-23 19:42:56,0,0,0,0,0,0,0,0
1232627263508821_1236625483108999,407422362695986_1232627263508821,,I m also part of this world record😀,Àvril Îftër Hàfsà,2017-10-22 07:23:06,0,0,0,0,0,0,0,0
1232627263508821_1236445636460317,407422362695986_1232627263508821,,"আমি একজন ইন্সট্রাকটর হিসাবে এই দিবসে অংশ গ্রহন করি, সাথে আমার প্রশিক্ষণার্থী  শিক্ষক-শিক্ষিকা গণ ও ছিল। সেখানে ডা:প্রদীপ বকসী হাত ধোয়ার ৬টি ধাপ সুন্দর ভাবে সকল কে দেখান, যা সকলের জন্য অনুসরনীয়। এটা আমি সকল প্রাথমিক বিদ্যালয়ের শিক্ষক দের মাধ্যমে দেশের সকল শিক্ষার্থী দের, শিক্ষার্থী দের মাধ্যমে এই অভ্যাশ তাদের বাড়ী তে চালু করার অনুরোধ জানাচ্ছি।",Sanjoy Sanju,2017-10-22 01:44:38,0,0,0,0,0,0,0,0
1232627263508821_173529779893748,407422362695986_1232627263508821,,I was there in that day,Mđ Jéhāđ Hášañ,2017-10-24 04:02:46,0,0,0,0,0,0,0,0
1232627263508821_1232883253483222,407422362695986_1232627263508821,,"Wtf u guys r on weed😑

45 k 😄 nice joke [[PHOTO]]",Santo Hossain,2017-10-17 10:42:41,9,5,0,0,3,0,1,0
1232627263508821_1233480630090151,407422362695986_1232627263508821,,[[PHOTO]],Ãsädûl Íslàm Åsåd,2017-10-18 05:53:35,8,7,1,0,0,0,0,0
1232627263508821_1232932546811626,407422362695986_1232627263508821,,[[PHOTO]],Imran Khan,2017-10-17 12:02:24,8,7,1,0,0,0,0,0
1232627263508821_1235015526603328,407422362695986_1232627263508821,1232627263508821_1232932546811626,😁,Imran Khan,2017-10-20 06:11:28,0,0,0,0,0,0,0,0
1232627263508821_1233460230092191,407422362695986_1232627263508821,,[[PHOTO]],Si Riyad,2017-10-18 05:14:42,8,7,0,0,0,0,1,0
1232627263508821_1232745783496969,407422362695986_1232627263508821,,[[STICKER]],Kanis Fatema,2017-10-17 07:09:14,8,8,0,0,0,0,0,0
1232627263508821_708276809377403,407422362695986_1232627263508821,,Thanks my friend share with me this video songt and very nice this video,Abul Kalam Mahafuj,2017-10-24 06:43:46,0,0,0,0,0,0,0,0
1232627263508821_1232826623488885,407422362695986_1232627263508821,,[[STICKER]],Fãññy ßøy,2017-10-17 09:24:28,6,5,0,0,0,1,0,0
1232627263508821_1233493883422159,407422362695986_1232627263508821,,Purai wash hoye gecilam rodepure [[PHOTO]],Ãsädûl Íslàm Åsåd,2017-10-18 06:19:33,6,5,0,1,0,0,0,0
1232627263508821_1236360986468782,407422362695986_1232627263508821,,I like to go there but i miss,Hasib Prodan,2017-10-21 22:50:38,0,0,0,0,0,0,0,0
1232627263508821_1232813186823562,407422362695986_1232627263508821,,My son and his friends,Mukta Sanjida,2017-10-17 09:00:29,4,4,0,0,0,0,0,0
1232627263508821_1232794713492076,407422362695986_1232627263508821,,"আমি এখানে ভলেনটিয়ার হিসাবে ছিলাম,",Md Helal Uddin,2017-10-17 08:30:54,5,5,0,0,0,0,0,0
1232627263508821_151924545415200,407422362695986_1232627263508821,,lifebuoy good product,Mohammad Nayem Khan,2017-10-24 09:14:34,0,0,0,0,0,0,0,0
1232627263508821_1232847836820097,407422362695986_1232627263508821,,"congratulations 
Life buoy.",Sharmin Hossain Lipe,2017-10-17 09:57:13,3,2,0,1,0,0,0,0
1232627263508821_1232948070143407,407422362695986_1232627263508821,,Hridoy ahmed,Tahmid Ahmed Meraj,2017-10-17 12:25:36,3,3,0,0,0,0,0,0
1232627263508821_1234988039939410,407422362695986_1232627263508821,,Vary vary nice to lifebuoy,Harum Rahsid,2017-10-20 05:15:01,0,0,0,0,0,0,0,0
1232627263508821_1235844989853715,407422362695986_1232627263508821,,go ahead lifebuoy,Asif Al Azad Milon,2017-10-21 07:10:17,0,0,0,0,0,0,0,0
1232627263508821_173526843227375,407422362695986_1232627263508821,,well lifebuoy,Su Rasel,2017-10-24 03:44:21,0,0,0,0,0,0,0,0
1232627263508821_1232779566826924,407422362695986_1232627263508821,,Ar mode ami akjon,Årfîñ Ãhâmêd Ûddøy,2017-10-17 08:07:25,4,4,0,0,0,0,0,0
1232627263508821_124237478242577,407422362695986_1232627263508821,,"COME ON Lifebuoy...
LET'S GO Lifebuoy...",Binod Barai,2017-10-23 09:46:01,0,0,0,0,0,0,0,0
1232627263508821_841945299320346,407422362695986_1232627263508821,,lifebuoy is parfect,Sabbir Rahman Mithu,2017-10-23 23:47:47,0,0,0,0,0,0,0,0
1232627263508821_1233477623423785,407422362695986_1232627263508821,,"Lifeboy দি‌য়ে গোসল না কর‌লে গোসল করে‌ছি ব‌লে ম‌নে হয় না , Lifeboy দি‌য়ে আমার দিনটা শুরু কর‌তে হয় ,দীর্ঘ ২৩ বছর ধ‌রে মা‌নে সেই ৯৫ থে‌কে Lifeboy ব্যবহার ক‌রে আস‌ছি এখন পর্যন্ত .  Lifeboy এর প্র‌তি এতটুকু ভালবাসা ক‌মে‌নি ...",Hemonta Tripura Hemonta,2017-10-18 05:46:40,1,1,0,0,0,0,0,0
1232627263508821_1232713596833521,407422362695986_1232627263508821,,Onek moja korselam,Fahim Kabir,2017-10-17 06:09:46,3,2,0,0,1,0,0,0
1232627263508821_1234306886674192,407422362695986_1232627263508821,,All the best..........,Mahmud Reza Mamun,2017-10-19 07:31:50,2,2,0,0,0,0,0,0
1232627263508821_1233388110099403,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:21,2,1,0,0,0,0,1,0
1232627263508821_1234422313329316,407422362695986_1232627263508821,,[[PHOTO]],Mehjabin Islam,2017-10-19 10:11:30,2,1,0,1,0,0,0,0
1232627263508821_1232915530146661,407422362695986_1232627263508821,,Amr ra oh silam [[PHOTO]],Rifat Ahmed Srabon,2017-10-17 11:33:07,2,1,0,1,0,0,0,0
1232627263508821_1232934676811413,407422362695986_1232627263508821,,poti. saptay.  akta koira rakot hoila onak onak kushe Homu [[PHOTO]],Hridoy Ahmed,2017-10-17 12:05:00,2,2,0,0,0,0,0,0
1232627263508821_1233044236800457,407422362695986_1232627263508821,,Dewan Maruf Rahman su bhaia o kono corner e ase 😂😂,Sharia Yeaqub,2017-10-17 15:04:34,2,1,0,1,0,0,0,0
1232627263508821_1233053920132822,407422362695986_1232627263508821,1232627263508821_1233044236800457,Im proud,Dewan Maruf Rahman,2017-10-17 15:25:31,0,0,0,0,0,0,0,0
1232627263508821_1232823213489226,407422362695986_1232627263508821,,[[PHOTO]],Md Sagor Hossain,2017-10-17 09:17:35,1,1,0,0,0,0,0,0
1232627263508821_142471446482530,407422362695986_1232627263508821,,supper,Md Imam Hossain,2017-10-23 20:23:16,1,1,0,0,0,0,0,0
1232627263508821_1236098839828330,407422362695986_1232627263508821,,[[STICKER]],Md Bablu,2017-10-21 13:36:10,1,1,0,0,0,0,0,0
1232627263508821_173529496560443,407422362695986_1232627263508821,,[[STICKER]],Mahade Masud Rana,2017-10-24 04:01:32,1,1,0,0,0,0,0,0
1232627263508821_1234150036689877,407422362695986_1232627263508821,,[[VIDEO_INLINE]],Shafiqul Islam,2017-10-19 02:11:07,1,1,0,0,0,0,0,0
1232627263508821_1232838270154387,407422362695986_1232627263508821,,nice program. welcome lifeboy,Shariar Ahmed Sajib,2017-10-17 09:43:22,2,2,0,0,0,0,0,0
1232627263508821_1232829800155234,407422362695986_1232627263508821,,[[PHOTO]],Stive Smith,2017-10-17 09:30:24,2,2,0,0,0,0,0,0
1232627263508821_1233176756787205,407422362695986_1232627263508821,,Ami ooo [[PHOTO]],Jibon Boby,2017-10-17 19:35:11,1,1,0,0,0,0,0,0
1232627263508821_1234172646687616,407422362695986_1232627263508821,,AMI O CHI LAM [[PHOTO]],Mainul Hoque Mãîñûl HR,2017-10-19 03:05:05,1,1,0,0,0,0,0,0
1232627263508821_1234841326620748,407422362695986_1232627263508821,,,Ziaul Haque Rahad,2017-10-19 23:54:34,1,1,0,0,0,0,0,0
1232627263508821_1234926789945535,407422362695986_1232627263508821,,proud og bangladeh,RO NI,2017-10-20 03:06:38,1,1,0,0,0,0,0,0
1232627263508821_1233991353372412,407422362695986_1232627263508821,,Hi all [[VIDEO_INLINE]],Löôp Löôñ Ñîhãt,2017-10-18 20:23:13,1,1,0,0,0,0,0,0
1232627263508821_1232910643480483,407422362695986_1232627263508821,,Ame o acee,Mazharul Islam Thasin,2017-10-17 11:24:55,1,1,0,0,0,0,0,0
1232627263508821_1237229573048590,407422362695986_1232627263508821,,"ringid  থেকে প্রতিদিন ১০০থেকে ১০০০ টাকা মোবাইল রিচারজ ইনকাম করুন। একাওন্ট খুলে 12136621 এই এফার কোড টি দিলে ৩০টাকা সাথে সাথে পেয়ে জাবেন..
play store এ ringid লিখে search দিলে এপ টি পেয়ে জাবেন।",ভদ্র ফাজিল,2017-10-23 01:03:58,0,0,0,0,0,0,0,0
1232627263508821_1232912880146926,407422362695986_1232627263508821,,RI D OY tui nh gesili 😂,Alixa Sara Arzu,2017-10-17 11:28:07,1,0,1,0,0,0,0,0
1232627263508821_1232935223478025,407422362695986_1232627263508821,1232627263508821_1232912880146926,hmm,Hridoy Ahmed,2017-10-17 12:06:05,0,0,0,0,0,0,0,0
1232627263508821_1233040940134120,407422362695986_1232627263508821,1232627263508821_1232912880146926,Hae shb kotto boro boro 😍😍😍,RI D OY,2017-10-17 14:58:28,0,0,0,0,0,0,0,0
1232627263508821_1237265043045043,407422362695986_1232627263508821,,[[STICKER]],Shiful Islam,2017-10-23 02:33:57,0,0,0,0,0,0,0,0
1232627263508821_1232743340163880,407422362695986_1232627263508821,,nice program. welcome lifeboy,MD Abdul Ohab AH,2017-10-17 07:04:45,1,1,0,0,0,0,0,0
1232627263508821_1233774016727479,407422362695986_1232627263508821,,Riya Saha Riu amdr college e hoise eta,Anim Saha Chinmoy,2017-10-18 13:33:56,1,0,1,0,0,0,0,0
1232627263508821_1233783050059909,407422362695986_1232627263508821,1232627263508821_1233774016727479,great 😊,Riya Saha Riu,2017-10-18 13:49:08,2,1,1,0,0,0,0,0
1232627263508821_1233783720059842,407422362695986_1232627263508821,1232627263508821_1233774016727479,kokhno sujog pele tmk amdr college e ghorabo ekdin 😊,Anim Saha Chinmoy,2017-10-18 13:49:52,0,0,0,0,0,0,0,0
1232627263508821_151933438747644,407422362695986_1232627263508821,,[[STICKER]],Rezuwan Ahmed Noyon,2017-10-24 10:03:46,0,0,0,0,0,0,0,0
1232627263508821_1233488910089323,407422362695986_1232627263508821,,Sei silo dinta.. [[PHOTO]],Sheikh Abid,2017-10-18 06:09:34,1,1,0,0,0,0,0,0
1232627263508821_1232968476808033,407422362695986_1232627263508821,,Omor Shafi Tanvir 😡 tomar jonno miss hoilo kaj ta,Hossain Abrar,2017-10-17 12:55:10,1,0,0,0,0,1,0,0
1232627263508821_302444366941163,407422362695986_1232627263508821,,I love lifebuoy,Arman Hossain,2017-10-23 03:22:37,0,0,0,0,0,0,0,0
1232627263508821_1235240639914150,407422362695986_1232627263508821,,[[STICKER]],Shamima Akter,2017-10-20 12:18:23,0,0,0,0,0,0,0,0
1232627263508821_1235864919851722,407422362695986_1232627263508821,,[[PHOTO]],Ashik Islam Cihan,2017-10-21 07:44:27,0,0,0,0,0,0,0,0
1232627263508821_1234974666607414,407422362695986_1232627263508821,,নাইচ,Md Monir Khan,2017-10-20 04:52:28,1,1,0,0,0,0,0,0
1232627263508821_1234012536703627,407422362695986_1232627263508821,,ye [[PHOTO]],Ashfick Shafin,2017-10-18 21:07:10,1,1,0,0,0,0,0,0
1232627263508821_1235004603271087,407422362695986_1232627263508821,,[[PHOTO]],Md Edris Ebu,2017-10-20 05:52:17,0,0,0,0,0,0,0,0
1232627263508821_1235918896512991,407422362695986_1232627263508821,,Wow....love.you....,Pëñçil Bøy,2017-10-21 08:55:07,0,0,0,0,0,0,0,0
1232627263508821_1233388030099411,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:18,0,0,0,0,0,0,0,0
1232627263508821_1233387940099420,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:09,0,0,0,0,0,0,0,0
1232627263508821_1234208880017326,407422362695986_1232627263508821,,[[PHOTO]],Nobi Ta Ahamed Sabbir,2017-10-19 04:29:12,0,0,0,0,0,0,0,0
1232627263508821_1233388230099391,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:29,0,0,0,0,0,0,0,0
1232627263508821_1237145533056994,407422362695986_1232627263508821,,nice aii,মোহাম্মদ আজিজুর রহমান,2017-10-22 21:53:50,0,0,0,0,0,0,0,0
1232627263508821_1233388010099413,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:15,0,0,0,0,0,0,0,0
1232627263508821_1235412459896968,407422362695986_1232627263508821,,Very good,Jămâľ Šêķh,2017-10-20 17:49:09,0,0,0,0,0,0,0,0
1232627263508821_1233388193432728,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:26,0,0,0,0,0,0,0,0
1232627263508821_1233387980099416,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:12,0,0,0,0,0,0,0,0
1232627263508821_1233388183432729,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:25,0,0,0,0,0,0,0,0
1232627263508821_1233388120099402,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:23,0,0,0,0,0,0,0,0
1232627263508821_1233388053432742,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:20,0,0,0,0,0,0,0,0
1232627263508821_1233387990099415,407422362695986_1232627263508821,,[[STICKER]],Sk Hasan,2017-10-18 02:53:13,0,0,0,0,0,0,0,0
1232627263508821_1234119020026312,407422362695986_1232627263508821,,*-* etto boro haat ??? Na jani maal ta koto boro 😂,Gazi Sahil Rayhan,2017-10-19 01:00:28,0,0,0,0,0,0,0,0
1232627263508821_708306762707741,407422362695986_1232627263508821,,very nice,Shak Muhamed Raihan,2017-10-24 08:08:07,0,0,0,0,0,0,0,0
1232627263508821_1236730859765128,407422362695986_1232627263508821,,"বাঘের বাচ্চারা এগিয়ে যাও,,,,।",MD Tareq Khan Joy,2017-10-22 09:57:41,0,0,0,0,0,0,0,0
1232627263508821_1236254509812763,407422362695986_1232627263508821,,Go ahead,কলি নৃত্যকলা একাডেমী,2017-10-21 19:22:41,0,0,0,0,0,0,0,0
1232627263508821_1236487423122805,407422362695986_1232627263508821,,[[STICKER]],বি বাড়িয়ার দুষ্ট সুমন,2017-10-22 03:05:07,0,0,0,0,0,0,0,0
1232627263508821_390513051368807,407422362695986_1232627263508821,,[[PHOTO]],RJ Rahadul,2017-10-23 11:18:11,0,0,0,0,0,0,0,0
1232627263508821_1235268803244667,407422362695986_1232627263508821,,[[STICKER]],MD Nehal,2017-10-20 13:09:30,0,0,0,0,0,0,0,0
1232627263508821_1235268729911341,407422362695986_1232627263508821,,[[STICKER]],MD Nehal,2017-10-20 13:09:23,0,0,0,0,0,0,0,0
1232627263508821_708339386037812,407422362695986_1232627263508821,,awesome,Yeasmin Yeasmin Akter,2017-10-24 09:36:03,0,0,0,0,0,0,0,0
1232627263508821_1235085333263014,407422362695986_1232627263508821,,amio cilam,Mamun Hasan,2017-10-20 08:17:41,0,0,0,0,0,0,0,0
1232627263508821_708287999376284,407422362695986_1232627263508821,,[[PHOTO]],Yeasin Arafat Pavel,2017-10-24 07:25:01,0,0,0,0,0,0,0,0
1232627263508821_1235877586517122,407422362695986_1232627263508821,,Salam from Uttatati Dhaka Bangladesh.,Mohammad Fazlul Wahab,2017-10-21 08:05:09,0,0,0,0,0,0,0,0
1232627263508821_1235052323266315,407422362695986_1232627263508821,,Sweet,MD Tanbir Hossain,2017-10-20 07:16:26,0,0,0,0,0,0,0,0
1232627263508821_1235824416522439,407422362695986_1232627263508821,,[[PHOTO]],Al Shahriar Saimon,2017-10-21 06:32:01,2,2,0,0,0,0,0,0
1232627263508821_1235075229930691,407422362695986_1232627263508821,,supar,Ruhul Amin,2017-10-20 07:58:01,0,0,0,0,0,0,0,0
1232627263508821_844986385664409,407422362695986_1232627263508821,,Excellent,MD Khan Abdullah,2017-10-23 21:53:44,0,0,0,0,0,0,0,0
1232627263508821_544147909260693,407422362695986_1232627263508821,,beautiful,MD Abdul Mannan,2017-10-24 05:09:29,0,0,0,0,0,0,0,0
1232627263508821_1232761146828766,407422362695986_1232627263508821,,great osadhron akta company,Shafiul Islam Chowdhury,2017-10-17 07:35:16,0,0,0,0,0,0,0,0
1232627263508821_1232881170150097,407422362695986_1232627263508821,,carry on lifeboy,ইনোসেন্ট কবীর,2017-10-17 10:39:04,0,0,0,0,0,0,0,0
1232627263508821_1236098876494993,407422362695986_1232627263508821,,[[STICKER]],Md Bablu,2017-10-21 13:36:13,0,0,0,0,0,0,0,0
1232627263508821_1236098789828335,407422362695986_1232627263508821,,[[STICKER]],Md Bablu,2017-10-21 13:35:59,0,0,0,0,0,0,0,0
